"","20190107_08_T05F_env","20190107_20_T08F_env","20190111_30_T03F_env","20190111_36_T01F_env","20190114_58_T02F_env","20190114_62_T07F_env","20190117_70_T04F_env","20190117_74_T06F_env","160618_SM_A47RW_38","160829_SM_9ZE92_260","160909_SM_9HYY2_282","160914_SM_6ZT44_382","160915_SM_9ZJIM_292","160921_SM_7ED8Q_459","160923_SM_6WVAO_405","160923_SM_7B7LL_404","160925_SM_7FK6O_412","161012_SM_7CP8G_523","161012_SM_7I21H_613","20190107_06_S08F_env","20190107_12_S06F_env","20190107_14_S04F_env","20190111_32_S05F_env","20190111_34_S11F_env","20190111_40_S03F_env","20190114_56_S02F_env","20190117_72_S09F_env","20190117_80_S07F_env","20190117_86_S10F_env","P18a_CD","P19_CD","P20_CD","P21_CD","P22_CD","P23_CD","P24_CD","P25_CD","P26_CD","P27_CD","P28_CD_IBS","P30_UCr","P31_UCr","P32_Ucr","P33_Ucr","P34_UCr","P35_UCa","P37_UCa","P38_UCa","P39_UCa","P40_UCa","P41_UCa","P42_UCa","Seq85784","Seq85785","Seq85789","Seq86293","Seq86296","Seq86298","Seq86299","Seq86304","Seq86305","Seq86307","Seq86315","Seq86317","UC1","UC11","UC15","UC2","UC23F","UC4","UC5","UC6","UC8","UC9","P02_C","P03_C","P04_C","P05_C","P06a_C","P07a_C","P08_C","P10_C","P13_C","P14_C","P15_C","P16_C","P17_C","H1","H2","H3","H4","H5","H6","H7","H8","160524_SM_A8GT9_17","160618_SM_A77V5_63","160622_SM_7LLEE_121","160624_SM_7DN4P_142","160825_SM_7I1HW_216","160825_SM_7I21P_220","160829_SM_76CCD_221","160831_SM_9HL6A_274","160909_SM_61N7X_343","160909_SM_63ZAL_344","160909_SM_689VN_335","160909_SM_6AXJS_330","160909_SM_9U279_298","160911_SM_61NJD_346","160911_SM_65GXO_340","160912_SM_5QVZJ_354","160914_SM_5ZNHU_329","160915_SM_61U3X_352","160916_SM_62ART_337","160916_SM_689O9_342","160916_SM_6KUDE_363","160916_SM_71T49_392","160916_SM_71T4H_391","160919_SM_6J3OJ_351","160920_SM_6XRKK_454","160921_SM_6ZEWI_414","160921_SM_7GCI5_446","160923_SM_6XTTJ_427","160923_SM_71T47_393","160928_SM_7BCZJ_397","160930_SM_6SSN7_440","160930_SM_71T3Q_395","161004_SM_9W3AR_549","161011_SM_5QVZH_531","161011_SM_9KOQA_562","161017_SM_69UN3_535","161017_SM_7LSOC_583"
"19590",1.85752663111258e-05,0,0,0,0,0.000602611806208927,0.000158156827303065,5.46377275641224e-05,0,0,0,0,0,0,0.000209710806502656,0,0,0,0,0.00102201545033743,0,0,0,0.000116291229975125,0,0.00211908484234912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00177362252272822,0.000321021089432312,0,0,0,0,0,0,0,0,2.06084604713379e-05,0,0.000363761979522194,0.000105245448598669,8.56308673546759e-05,0,0,0,0,0,0,0,0.00343781340826294,0,0,0,0.000172603806762221,0,0,0,0,0,0,0,0,0.000219714279094987,0,0,0,0,0,0,1.9541193521422e-05,0,0,8.33597940258935e-05,0,0.000890436305220786,0,0.000226240011226853,0,0,0,0,0,0,0,0,0,0,0,0,0.000560646222853019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00139252111749607,0,0,0
"19593",1.74599264012825e-05,2.47083281238729e-05,2.42305974402763e-05,1.67791289139592e-05,2.66964487852202e-05,2.55699532495075e-05,1.65496874541412e-05,1.70888202930179e-05,0,0,0,0,0,0,0,0,2.40835015340954e-05,3.012646071043e-05,0,0.000101462949963789,9.62509521664755e-06,0,2.28066049156321e-05,1.81296714659395e-05,1.83364349212579e-05,0,0,0,1.98018249146166e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.16983926317265e-05,0,0,0,2.59697934659058e-05,0,0,0,9.17701107159502e-06,2.96999942688949e-05,0,0,0,0,0,0,3.38761503603081e-05,0,2.4640247340371e-05,2.3488699701825e-05,2.83921054435834e-05,2.63301744150796e-05,1.4276703732504e-05,0,2.64464648616002e-05,1.81207342917018e-05,0,0,0,0,0,0,1.89019837288897e-05,2.51497236961318e-05,0,0,0,0,0,2.70085545966736e-05,3.4689350361922e-05,3.65432188842589e-05,6.95484186703252e-05,5.39275936796123e-05,2.16453063316076e-05,1.66664295630563e-05,1.04444001462842e-05,0,0.000132347622610028,1.62817872670426e-05,0,1.69713060352782e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16355090920584e-05,5.02266421969045e-05,0,0,0,0,0,0,0,2.79073669684683e-05,0,0,0,0,2.20200961618814e-05,0,0,0,0
"19600",6.97584805555663e-05,2.5331385118736e-05,5.61438579985219e-05,7.13760819015011e-05,0.000205121586064153,2.35911048211133e-05,3.2515452092653e-05,2.68292090610279e-05,1.28865275175664e-05,1.70531173977323e-05,6.89087648599232e-05,6.58529890838778e-05,2.75930140646305e-05,4.98204394953801e-05,1.65100291610529e-05,2.63301840287264e-05,1.38543699457168e-05,0.000116555615873049,7.33141517878114e-05,0.000106126022638703,2.33931545620513e-05,0,3.75595308425652e-05,7.03689664257174e-05,1.18425577585255e-05,1.11437751303726e-05,7.16403365941368e-06,0,6.13212522738271e-05,5.698359457902e-05,0,6.64937578405627e-05,0,0.000179008585294743,0.000252603741993998,0,0,0,0,3.50415642341978e-05,1.87305102549482e-05,7.09378241438597e-05,0.00019622700545309,5.78909298434487e-05,7.67993419898742e-05,0,0.000333960986298351,0,0,1.96659541017448e-05,0,5.99529451222708e-05,0.000100701479596006,3.56031879913104e-05,0.000140977434591384,0.000171090352055911,2.45796041899402e-05,2.50344852357217e-05,1.74095547038462e-05,2.2960591032988e-05,4.93225679723099e-06,0,2.15062599183689e-05,0,7.17001679085996e-06,0,5.68685340582199e-05,4.03105228110053e-05,1.06522213318473e-05,2.69895916472512e-05,3.97474858389111e-05,0,9.62812145904157e-05,8.72725668654138e-05,0,5.47236635429081e-05,9.98859534863016e-06,6.6943147276779e-05,0.000119417259208661,0,5.55419987513297e-05,1.20767388727979e-05,7.48421554870315e-05,2.04170110696499e-05,9.99915854277291e-05,0,3.80856028073599e-05,0,3.31979801190351e-05,2.87543307451188e-05,4.51643279435433e-05,8.95680367927481e-05,0.000179695763957179,6.93889356428043e-05,6.15468080939081e-05,0.000255462278408944,0.000137841819819086,9.53593421750049e-06,7.58067766486092e-05,8.72772196143516e-05,0,0,0.000284719383945078,0,8.5931093011083e-05,4.01938067126734e-05,9.05997464281463e-05,0,1.58874777495327e-05,0.000243285624039825,5.81580154597661e-05,2.93596354847271e-05,0,0,0,0,0.000373389871049755,3.43068052927183e-05,0,0,3.57167930927452e-05,0,3.14269327589662e-05,0,1.76611978049992e-05,1.09851116365974e-05,7.15315789315582e-05,6.02239317421636e-05,0.00010937887235918,0,0,2.43792204647742e-05
"19605",0.000184362194825029,0.000133838563056041,0.000261323537761548,2.13190037307663e-05,0.000194208281047646,0.000199262557165761,7.29216593797266e-05,0.000423390303870821,9.52057116195774e-05,0,0.000198348707017648,0.000175649697889702,0,0.000218443558454864,0,0.000175571604763612,0.000351070135234332,2.13718729315422e-05,0,0.000148379562307535,0,0,0.00022646877944291,2.27783942866697e-05,0.000159293130718256,0,0,0,4.51246565717953e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000157972706184991,0.000101105106331584,0.000109495708011395,0.000131798146527695,4.33677567604628e-05,0.000162829298143138,0,0.000131889020365155,0,0.0001408748530375,0,0.000117166848861426,8.54761627932709e-05,0.000149134461316268,0.000296439676481112,4.34206947439522e-05,0,0.000188678991062953,4.47290561225739e-05,8.85419898440711e-05,0,0,0.000656878416523959,0,0,0.000147636100411354,0,0.000139225073163589,0,0.00015699341181346,0.000337189348014579,0.000148605015073301,0.000134790730412382,0.000303686070248382,0.000290536373542815,0.00051187658699418,0.00023492192493525,0.000104933361644131,0.000252966090245753,1.70541385024952e-05,0,0.00025822902467568,0.000228795194126652,0,9.23479616870922e-05,0,0,0,0,0,0,0,0,0,0,0,4.60481980893899e-05,0,0,0,0,0.000236927967829435,0,0,0,0,0,0.000231534034581643,0,0,0.000146235830789566,0,0,0,0,0.000172989192455082,0
"19612",7.83778807679737e-05,7.36537467172231e-05,7.17323650113883e-05,7.57425069660465e-05,7.81643838031419e-05,0.00014145558306049,0,0,0,0,0,0,0,0,0,0,0,0,0,8.68650472380614e-05,0.000194295754416187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000143370672007961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.68734188528745e-05,0,0,0,0,0,0,0,0,0,0,0,0.000138870358771517,0,0,0,0,0,0,0,0,0,0,0,0,0.000149930656275525,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000180704366969506,0,0.000176167907539739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000216026357749255,0,0,0,0,0.000120481247348205,0
"19616",0,4.11061056592477e-05,0,0,0,4.2512209852739e-05,0,0,2.97617952132366e-05,0,0,0.000176450823015116,0,0,0,3.07418801172244e-05,0,4.2595622985775e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,3.28986538053233e-05,0,0,0,0,0,0,0,0,0,0,3.55509082153131e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.57246554157558e-05,0,3.14985967076016e-05,0,0.000102452199727534,0,0.000103273499551485,0,0,0,0,0,4.61733277272242e-05,0,0,0,0,0,0,0,0,0,0,0.000256854846149202,0,0.00013479860744947,0,0,0,0,0,0,0,0,0,0,0,0,0,4.26809486927107e-05,2.87638214377016e-05,0.000122376148005534,0,0,0,0,0,0,7.36911770421991e-05,0,0,0,0,0,5.71371698731039e-05,0,0,0.000546548868177351,0,0,0,0,0,0,0,0,3.88244673869451e-05,5.26739647857965e-05,0.00040297490649571,0,3.27710166617649e-05,5.82388370956171e-05,0,0,0,0
"19622",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00014680413576378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000145826754417561,0,0,0,0,0,0,0,0,0.000291460775174691,1.38441248925047e-05,2.74967327009899e-05,0,0,0,0,0,0,0,0,7.45692502224646e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000117652993266456,0,0,0
"19625",0,0.000464584966375277,0,8.73410320610436e-05,9.0257571068944e-05,0.000168048541354671,0,8.96173278579365e-05,0,0,0,0.000250659081605143,0,0.000116416636005464,0,0.000387547344584514,0,0.000356593507961121,0,9.69136136068594e-05,0,0,0,0,0.000446583069268931,0,0,0,0,0.000175566354220738,0,0.000140173378942138,0,0.000364679892170247,0,0,0,0.000396454131716607,0,0,0,0,0.000649209495167125,0,0,0,0,0,0.000180903099209219,0,0,0,0,0.000780921031510798,0,0.000226459940313912,5.88936921772448e-05,0.00019075302640185,0.000117665716986142,0.0001015847615098,8.32079232805024e-05,0,0,0,0,0,0,0,0.000103198964183012,0.000355736115076252,0,0,0,0,0,0,0,0,0,0.000178887850590182,0,0,0,0,0,0,0,0,0,0,0.000388727415931816,0,0,9.37810341851474e-05,0,8.08106891187528e-05,0.000233004199874153,7.88490844243934e-05,0,0,0,0,0,0,0.000308688605190951,0,0,0,0,0,0.00023288203694298,0.000282220676878046,0,0,0,0,0,0,0,0,0,0,0.000322921499588103,0.000213609014712628,0,0,0.000560362589503353,0.000112885777361969,0,0,0,0
"19626",0,0,0,0,7.50972434214389e-05,0,0,0.000147003990140965,0,0,0,0,0,0,0,0,0,0,0.000112794519230915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.69239133129452e-05,0,0,0,0,0,0,0,0,0,0,0,0,7.20123683168618e-05,0,0,0,0.000131469577908205,0,0,0,0.000156320013168353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000230828985907419,0,0.00017267337566848,0,0,0,0,0.000329856182902728,0,0,0,0.00018915734022747,0.000120332975249395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000154870623870688,0,0,0,0,0.000180662468252267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19633",0,0,0,0,0,0,0,0,0.000112829862615851,0,4.48682399079761e-05,0.000228509306146053,0.000250078213776467,0.000335126562180396,0,0,0.000229180841661541,0,9.83874419557851e-05,0,0,0,0,0,0,0,0,0,8.98947871238638e-05,0,0.000237431216721466,0,0,0.000262677846235704,0.000246755900230334,0,0,0,0,0.000286784764137769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.27628345681209e-05,0,9.86858216505451e-05,0,7.07149980165968e-05,0.000333990483337849,3.78075123457609e-05,0,0,0,0,0,0,0,0,0,0,0.000101851442537784,0,0,0,0,0,8.3378845951099e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000121049254734707,0,0,8.16587369958096e-05,0,0,0,0,0,0,0.000282313862613058,0,0,0,0.000145846491795209,0,0.000219000313265788,0.000132195760647583,0,0.000112123532736499,0.000282940034224979,0,0,0,0,0,0,0,0,0,0,0,0,0.000168630686354273,0,0,0,0
"19636",0,0.000220623069803951,0.000127376956104544,0.000207849851542416,9.00714006804313e-05,0.000118905214272738,5.39625146540868e-05,0.000202777662952478,0.000311843239007243,2.05941762101007e-05,0.000214372348269271,0.000173292266136324,8.2382307311022e-05,0.000112524720928109,0,0.000114495460370854,0.000419001537728774,3.89347735100768e-05,1.31819924343465e-05,0.000100303720879249,0,5.37397292198043e-06,4.00873881779735e-05,1.17664605371622e-05,0.000239034241917091,1.14920114611597e-05,0,0,5.66972320338446e-05,0,0,0,2.17838811897053e-05,0,1.21917023750895e-05,0,0.000224778174347336,5.26968360937195e-05,0,0.000247297815137435,4.25990771617587e-05,0,0.000277572327485881,0.000178513301135112,0,0,0.000388148325292694,0,0,0,4.9354639430902e-05,0,0,0,0,2.77504296303955e-05,3.97924142644509e-05,7.15923578974982e-05,6.35982862333041e-05,0,5.77316310501028e-05,0,0.000131118283616412,0,0.000100411033527789,0,0.000612457467407213,0.000113781718954502,5.03000170327139e-05,1.86311075069373e-05,0,0,0,2.56067695725564e-05,0,0,0,0,0,0.000162530912860401,0,0.000117106372509199,0,6.41357082023389e-05,0,4.75505254576225e-05,0,7.13233652030349e-05,8.99460580449858e-05,2.01557850198706e-05,7.76182273311803e-05,0.000116145437000055,9.69484512719996e-05,0.000357686994849817,3.03501038745036e-05,0,0,0.000190331637958785,0,0.000104341679542811,0,0,5.89897804736439e-05,0,0.000240703220216201,0,0,0,0,0,0,0.000247224280771733,0,7.90130176244488e-05,3.06745433656476e-05,1.84820210002248e-05,7.47471773608504e-05,0,0,0,0,0,0,0,0,3.12006783881436e-05,0,1.52760533571348e-05,0,0,0.000167286941222634,0
"19638",4.37859975329197e-05,0.000114253043508151,1.85117624706625e-05,3.76743295596105e-05,1.65760761816808e-05,3.94335848759208e-06,4.03333976768847e-05,3.36115594515225e-05,0,2.48542414852244e-05,0,6.70432045498786e-05,0,8.23181250329943e-05,0,0,3.77586335925281e-06,0,2.91231125780568e-06,0.000173806947074452,5.35397722135592e-06,2.65537114706388e-06,1.2016678910906e-05,4.51045665367307e-05,6.72125330811456e-06,2.51044202662295e-05,0,0,8.24957326727268e-05,0,1.98916763414926e-05,8.55540565997126e-06,4.91937129099815e-05,0,1.0085578965166e-05,0,2.00633263774887e-05,4.90550939889503e-05,6.54886519287675e-05,9.95911855509899e-05,0,0,3.8756908264236e-05,0,0,0,0,1.86738607568271e-05,0.000381576288956004,0,3.96368119487115e-05,2.23725681844999e-05,0,9.10910779910408e-05,0,2.21028115108939e-05,4.79970013174336e-05,8.01920547116643e-06,0,1.07124424200143e-05,0,0,0,0,4.70470732085472e-06,0,0.000358075570463611,1.09698690822149e-05,1.83490624178757e-05,9.49647727564146e-06,0,0,0,0,0,0,0,0,0,0,2.31819690628262e-05,0,0,0,0,0,0,0,2.85289128413618e-05,0,6.07654288237299e-05,0,0,5.11075236499269e-05,2.14190948295367e-05,1.32636576667543e-05,1.78063507848487e-05,1.32199824017571e-05,0,0,0,0,0,0,0.000131531758405645,0,0,0,4.81372199009255e-05,0,0,2.1437942261456e-05,0,1.28389424554779e-05,0,0,0,0,0,3.80281611661549e-05,0,2.402495168608e-05,0.000146292307010308,0,0,0,0,1.82724670824232e-05,0.000118519736921994,0,8.14157494282253e-05,0
"19639",0.000139517495136664,5.75565527228441e-05,8.02673166571832e-06,8.44852685774296e-06,0,0,2.85858165972497e-05,1.5738331091034e-05,7.95206911535901e-06,2.02928973441102e-05,3.25134822330662e-05,4.64355072869517e-05,0,0,0,0,0,4.09968974110438e-05,1.27240690907811e-05,0.000232979627353274,9.67445934329062e-06,0,7.98460699851237e-06,9.38421888682795e-06,9.47381970847073e-06,0,0,0,0.000134632054863839,0,0,0,0,0,0,0,0,0.000348523104606817,0,0,0,0,0,0.000107604341316437,0,1.79041550867339e-05,0,0,4.64310876277221e-05,0,0,0,9.0994640317978e-05,0,5.06110330942568e-06,6.62207452546241e-05,3.3606215996582e-05,1.28865289385598e-05,3.40722618491298e-05,5.3399625288445e-05,3.02464884271052e-05,4.78736964127317e-06,2.67441121129311e-05,0,5.98718131753104e-05,0,0.000152171735862488,2.73443721659077e-05,4.63095003423078e-05,1.52560458807578e-05,1.75561796266954e-05,0,0,1.03417495712242e-05,0,0,8.54450132018234e-06,0,0,0,0,0,0,0,0,0,1.33966919019981e-05,4.10246993361618e-05,2.51687788097387e-05,1.69498373727783e-05,1.70655945790917e-05,4.46321348693831e-05,1.52601688510581e-05,9.79585011750287e-05,2.02239238887739e-05,0,0,5.45987080890702e-06,0,1.71083100951477e-05,0,0,0,0,0.000481476338794445,4.306344139038e-05,5.45605892442703e-05,0,0,0,0,5.20819291007739e-05,0,0,0,0,0,0,0,2.80080644082869e-05,0,0,0,0,0,3.74437068582707e-05,0,0.00017441410287134,0,0,2.75353584112594e-05,0
"19649",3.31194987901277e-05,0.000234845577902251,2.9802427193102e-05,2.17947966795348e-05,2.77451216716491e-05,6.31412150023755e-05,2.63306447580571e-05,5.34604199324078e-05,0,5.04229076012029e-05,4.60019195077323e-05,4.07693467977729e-05,0,9.26444915721442e-06,6.8698812133845e-05,3.00606029843174e-05,6.88071938398708e-05,0,6.39675641334485e-05,2.57532734742097e-05,0,0,3.47347362262928e-05,0,0,0,0,0,8.16880921681367e-05,1.59049030378833e-05,0,1.26520261238502e-05,0,0.000212935227919731,1.48850798754041e-05,0,0,0.000286902588069516,3.88867044743645e-05,6.64356409373208e-05,2.49165792853326e-05,7.63599682556989e-05,4.09018355440676e-05,5.49878920158613e-05,0,0,0,2.52510662457904e-05,0,0,0,1.5903526621898e-05,0,0,3.81814161892677e-05,9.55846557422353e-05,9.81160408765627e-06,0,6.25456747312661e-05,0,0,9.79214699796364e-06,0.000135133633454841,0,8.00168012538638e-05,0,1.52924745118365e-05,1.19049568879674e-05,7.04255178863805e-06,8.68272348649562e-05,1.75812449495289e-05,0,7.12822307234453e-05,5.89189177835292e-05,0.000162220570427113,0.000162088484327178,6.09101602409994e-05,7.09674691462617e-05,0.000111035398816749,0.000183028994595496,2.96503878688875e-05,0.000364219974233838,2.82541619707135e-05,0.000123907933717829,5.88681285368099e-05,0.000135728650414112,0,0.000177622499610121,9.36396996319593e-05,2.99058252833036e-05,7.9470007474742e-05,0.000107752387679403,4.57846699365943e-05,0.00017036819622888,4.00816315267416e-05,1.39507455895543e-05,2.39944048523798e-05,0.00019821852103229,4.49460465842884e-05,2.97152889488831e-05,1.32239658996791e-05,0.000262227891423009,7.79100287956779e-05,0,2.50239888455091e-05,0,0.000245471598346102,1.57840265476267e-05,8.87291367698027e-05,1.60464058320173e-05,6.07432638573993e-05,4.45632881384441e-05,0,2.94953301547342e-05,0.000108881334965,4.7423005690356e-05,4.10892262319674e-05,0.000114190875294479,0,0,9.22630828659802e-05,4.95075980291967e-05,5.44711090757583e-05,9.08356297109276e-05,0,8.03477256812732e-06,3.31734866245932e-05,8.14235330311759e-05,4.44366228900053e-05,3.61443444218306e-05,3.54033213526569e-05,2.00234999889034e-05
"19650",0.000570975052542868,2.80753083646665e-05,3.57029512666783e-05,0.000203831389029484,0,0,1.72194134352149e-05,0.000100992221869428,0,0,0,0,0,0,0,0,0,0,0,6.58496257836847e-05,0,0,0,1.82005900076112e-05,3.04194102249092e-05,0,0,1.89021768450003e-05,0.000196454396670442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.97716822769734e-05,0,0,0,0,0,0,0,0,4.52546882935062e-05,6.74631417373658e-05,0,0,7.49192828901807e-05,0,4.84659497324862e-05,0,0,0,0,0,0,0,0,8.85127043292044e-05,0,0,0,0,0,0.00011427032718607,0,0.000144159783602477,2.65238749720637e-05,3.7014292975856e-05,0,0.00015241220648819,0,0,0,0,0,0,0,0,0.000195577223953472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79294449401972e-05,0,0,0,0,0,0,0,0,0,0,0,0
"19651",1.53049589324426e-05,3.83253632189411e-05,7.26735980324067e-05,3.48677397836362e-05,4.034124059889e-05,6.53286162035113e-05,7.24881491536196e-06,0.000101796614198692,2.05332136545436e-05,6.37431462811341e-05,3.11800739730462e-05,0.000264790581778916,0,3.95776412687742e-05,0,2.80372541557314e-05,0.000294739598775738,0,8.12189603303195e-05,2.7776248602208e-05,2.28640137806212e-05,4.30877350786632e-06,4.25501998090426e-05,3.65894282888567e-05,5.1247252351882e-05,1.51698511884064e-05,0,6.86568025037025e-06,2.90000397017094e-05,0,0,1.60232159519687e-05,0,0,0,0,0,0,0,2.41679378275325e-05,0,0,4.0243613058585e-05,0,0,0,0,0,2.00105159640539e-05,0,0,0,6.21710687395537e-05,9.6758652756179e-06,9.13555655908871e-05,3.07914083107519e-05,2.73191682644242e-05,4.77633037227554e-05,2.3194757975038e-05,0,1.40751654329476e-05,0,2.45322303287646e-05,0,3.75055468136912e-05,0,4.16793128631557e-05,3.63041654277992e-05,5.51980735896624e-05,6.30386909899053e-05,2.35415290132839e-05,0,5.22818018449936e-05,9.4914264250621e-06,0,0,0,0,2.28907865794683e-05,9.62255428746064e-05,0,4.83147907214406e-05,0,2.15833119886017e-05,0,0.00024622983058178,0,3.72176430250358e-05,2.27521430949354e-05,2.0775302729971e-05,5.88212130095801e-05,3.29499081204834e-05,2.0147133650826e-05,5.09769560141277e-05,1.8120867548779e-05,1.4629371354609e-05,1.22301625355905e-05,4.80606374258658e-05,2.68560971844632e-05,2.28557698279869e-05,1.12564953511087e-05,1.19993916896216e-05,0,0,1.92510488395342e-05,2.79861843933418e-05,1.50544349977208e-05,0.000297579989606511,3.21112756428653e-05,1.34297918339263e-05,0,3.63449773017195e-05,9.77532551598873e-06,0.000208037670365088,2.84551074847477e-05,2.27159462618132e-05,3.32438077655807e-05,0,0,8.84987206501907e-06,2.63727295452275e-05,7.12341175432219e-06,0.000257525419670504,2.59398511610277e-05,2.66897879383677e-05,7.72718536422458e-06,1.71459125464623e-05,7.23435147584773e-05,1.86843993346378e-05,0,1.92624325105201e-05,1.5929535129406e-05
"19652",4.77371901139344e-05,0.000197755256716309,8.03403920046976e-05,0.000185253875226456,0.000162693310123788,0.000325571339690963,0.000113525651031499,0.000491458952846476,0.000235434203258454,5.35014754514734e-05,3.31228383137722e-05,0.000369497460086324,0.000126148067634187,0.000791749659779328,0,4.39702554218424e-05,0.000706392132602523,0,0.000323827010507495,0.000275570673171599,0.000213501281552095,0,7.86393671401838e-05,2.43550366418723e-05,0.000370202879853615,3.95020265771758e-05,0,8.89322707956254e-06,0.000190955528328918,2.60701495014939e-05,0,0,7.16383829738666e-05,2.60799624692003e-05,0,0,2.42437871006037e-05,8.71008912452166e-05,9.81977833767489e-05,0.000393751371145469,0,0,0,0,0,0,0,0,7.19431946707391e-05,0,0,7.33238401529474e-05,9.76909668699839e-05,0,6.2305371052422e-06,0.00021418577812018,0.000330290722979953,0.000176712269709619,0.000252865639624958,0.000191180771910922,0.000319451668568076,4.27687399326541e-05,0.000275517912467567,0,0.000116608816612162,0,0.000168603587111514,8.16297910762219e-05,0.000108111759762034,0.000262106388615953,0.000229368806201272,7.68438682065643e-06,0.000213525734520799,5.25205379847946e-05,0.00028198844273273,0.000781362542318429,0.000104456561128017,0.000306912476539082,0.000390523062058224,0.000310884338834257,0.000374550362064499,0.000127909225907293,0.00197479253890089,0.000125606507639168,0.00204088762116894,0.00056650908715293,0.00250647650252363,6.88973049459983e-05,0.000134203043271342,0.000269948346116413,0.000484020498602868,0.000355444992979515,0.000182299089098287,0.000211854932607608,0.000212731028966522,0,0.000199324175887207,0.000135293528909546,2.08265133032779e-05,0.000224410395250123,0,0.000142219460380076,2.37825781747142e-05,0,3.56892785362024e-05,0.00047614300519775,0.000310694170872123,0,7.16961524955749e-05,0,0.000108171537268756,0.000661815369686977,0,0.000108927014139619,0.000105533997689129,0,5.64521133745557e-05,0,0,5.70584199102303e-05,4.0426692027778e-05,1.15115445571763e-05,0.000123635952385515,0,0.000275754563528529,0.000210182987784762,0,0.000393384838505045,0,0,9.43596963068439e-05,0
"19654",4.7721230312525e-05,0.000391593887597193,4.3203213129547e-05,0.000248727961598664,0.000150695803324351,0.000352014275579643,0.000143383483116572,0.000148039166016301,0.000578607126909625,0,0.000522105847819538,0,0,0.000150098248558106,9.64479278705404e-05,0,0,0,0,0.000108393343826951,0,0,0,5.1626164963679e-05,0.000165294169365024,0,0,0,5.63041740251693e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0862287123061e-05,0,0,4.30593476684921e-05,0.000288062959319942,0.000491427657081432,0.000118098662878583,5.81868276059199e-05,8.69003427435978e-05,0,0.000121719446007135,0,0,0,0,0,3.55844949971344e-05,4.97197969105168e-05,0.00010926810522739,0,0,0.000234385477267266,0.000164337717665452,0,0,0,0,0,0,0,0,0,0.000292001830976474,0,0,0,8.44979932855206e-05,0.00041132219750112,0.000108154161074085,0.00047376071218552,0.000317785490349659,0.000278823282557068,8.24885756479539e-05,0,0,0,0,0,0,0,0,6.53877493834476e-05,9.48134575334903e-05,0,0,0,0,0,0,4.07449459244437e-05,0,7.23242486768282e-05,0,0.000117698783212913,0,0,0,0,0,0,4.67028555431725e-05,0,0.000108700410211963,0.000243061853787807,0,0.000329666379037029,9.32490550321455e-05,0,0,0.00016054775913281
