"","20190107_08_T05F_env","20190107_20_T08F_env","20190111_30_T03F_env","20190111_36_T01F_env","20190114_58_T02F_env","20190114_62_T07F_env","20190117_70_T04F_env","20190117_74_T06F_env","160618_SM_A47RW_38","160829_SM_9ZE92_260","160909_SM_9HYY2_282","160914_SM_6ZT44_382","160915_SM_9ZJIM_292","160921_SM_7ED8Q_459","160923_SM_6WVAO_405","160923_SM_7B7LL_404","160925_SM_7FK6O_412","161012_SM_7CP8G_523","161012_SM_7I21H_613","20190107_06_S08F_env","20190107_12_S06F_env","20190107_14_S04F_env","20190111_32_S05F_env","20190111_34_S11F_env","20190111_40_S03F_env","20190114_56_S02F_env","20190117_72_S09F_env","20190117_80_S07F_env","20190117_86_S10F_env","P18a_CD","P19_CD","P20_CD","P21_CD","P22_CD","P23_CD","P24_CD","P25_CD","P26_CD","P27_CD","P28_CD_IBS","P30_UCr","P31_UCr","P32_Ucr","P33_Ucr","P34_UCr","P35_UCa","P37_UCa","P38_UCa","P39_UCa","P40_UCa","P41_UCa","P42_UCa","UC1","UC11","UC15","UC2","UC23F","UC4","UC5","UC6","UC8","UC9","P02_C","P03_C","P04_C","P05_C","P06a_C","P07a_C","P08_C","P10_C","P13_C","P14_C","P15_C","P16_C","P17_C","Seq85784","Seq85785","Seq85789","Seq86293","Seq86296","Seq86298","Seq86299","Seq86304","Seq86305","Seq86307","Seq86315","Seq86317","H1","H2","H3","H4","H5","H6","H7","H8","160524_SM_A8GT9_17","160618_SM_A77V5_63","160622_SM_7LLEE_121","160624_SM_7DN4P_142","160825_SM_7I1HW_216","160825_SM_7I21P_220","160829_SM_76CCD_221","160831_SM_9HL6A_274","160909_SM_61N7X_343","160909_SM_63ZAL_344","160909_SM_689VN_335","160909_SM_6AXJS_330","160909_SM_9U279_298","160911_SM_61NJD_346","160911_SM_65GXO_340","160912_SM_5QVZJ_354","160914_SM_5ZNHU_329","160915_SM_61U3X_352","160916_SM_62ART_337","160916_SM_689O9_342","160916_SM_6KUDE_363","160916_SM_71T49_392","160916_SM_71T4H_391","160919_SM_6J3OJ_351","160920_SM_6XRKK_454","160921_SM_6ZEWI_414","160921_SM_7GCI5_446","160923_SM_6XTTJ_427","160923_SM_71T47_393","160928_SM_7BCZJ_397","160930_SM_6SSN7_440","160930_SM_71T3Q_395","161004_SM_9W3AR_549","161011_SM_5QVZH_531","161011_SM_9KOQA_562","161017_SM_69UN3_535","161017_SM_7LSOC_583"
"11252",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.30116206729082e-05,0.0013763503884985,0.000156563865669275,0.000489107670853469,0,0.00063768469158079,0.00088376446598741,0.000754385196605418,0,0,0,0,0,0,0,0,0,0,0,0,0.000631077622199914,0,0,0,0,0,0,0,0,0,0,0,0,0.00301720664887712,0,9.42767574615622e-05,0.000463612016490255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000228073905418722,0,0.00189196727757582,8.29472324783261e-05,0,0,2.03026710798156e-05,0,0,0.000632101979353012,0,0,0,0,0,0,0,0,0,0,0,0,0.000157139435833472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00138760017000483,0,0,0,0.000762488591740055,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000307958586243066,0.000645756996876906
"11255",0,0,0,0,0,0,0,0,0,0,0,0,0.00044429968892026,0,0,0,0,0,0.000123759606054285,0,0,0.000291313291153674,0,0,0,0,0,0,0,0,0,0,0.000146160571187708,0,0,0.000208399112144654,0,0,0,0,0,0,0,0,0,0.00189668448255456,0,0,0,0,0.00178408835459418,0,0,0.00211245630208007,0,0.000120384356917117,0.000266179062283322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00033071174376677,0.000418166343362324,2.10363650303914e-05,0,0.00031742372407367,0,0,0.000673889995844439,0.000126704341561769,0,0,0,0,0,0,0,0,0,0,0,0.000162399744918881,0,0,0.000236359117865432,0,0,0,0,0,0,0.000920962888611105,0,0,0,0.000320661473203417,0.00165733605232403,0,0,0,0.000183866941544495,0,0.000329257481082886,0,0.000200618959449504,0.000768770075939926,0,0.000268626938611986,0,0,0,0,0,0,0.000532873221742405,0
"11258",0,0,0,0,0,0,0,0,0,0,0,0,0.00065783370329436,0.000213763219968847,0,0,0,0,0.000187297748664112,0,0,0.00205946631012632,0.000283659503471203,0.00106346437180446,0,0.000296211603074952,0,0.00058174787775506,0,0.00280603712460428,0,0,8.25803858918434e-05,0,0.000463976292452893,0,0.000271521651010735,0,0.000976601109512202,0.000217089675233571,0.00180770570102477,0.000984735721754978,0.000561406016043957,0.0021587556675581,0,0.00629147772809989,0.000755918800531098,0.00659512171206536,0.000524188111704862,0.00139687240726933,0.00368607887028115,0.000877516243355088,0,0.00381470107594601,0,0.000958328372564743,0.00162544343623731,0,9.91693953888032e-05,0.00445622332376329,0.000109606828276652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00439582243181165,0.000645565985799305,0,0.000154705737266353,0.000146423940476324,0.000156503486877855,4.62799168332747e-05,0.00391674638246313,0,0.000217439264773618,0,0,0,0,0,0,0,0,0.000147083828139139,0.00018053512186666,0,0,0.00110810640057108,0.000726710482444299,0.000326985150441717,0.000516367548868859,0,0,0,0,0,0,0,0,0.000714590965551811,0.010378850686448,0.00219938390162977,0,0,0,0,0.00158777372719936,0,0.0017133638546673,0.000388191368046166,0.000586375355870729,0,0.000485340198105982,0.000156509399885311,0,0,0,0.000943579920223874,0.00132634937994691,0
"11260",0,0,0,0,0,0,0,0,0.000614889238176544,0.0009057796109885,0.000765191472301654,0.000244502937185927,0.00105786439795767,0.000872733886991769,0.0019877734114063,0,0,0.000835198088671588,0.000875468361794681,0,0,0.000616750047313626,0.00127799765271051,0,0,0.000573588176122675,0,0.00123710208722429,0,0.00398368561238634,0.00408416489642648,0.00127065813679421,0.00113934798666027,0.00160219788021668,0.000691999755236225,0.00446593996600688,0.00151655939617536,0,0,0.00131616097968925,0.00347084839646144,0.00365864507344856,0.00104178491656764,0.00443023367799919,0.00271203923107869,0.00238734228985185,0.00266515236680208,0.00121190948181996,0.000764283097948877,0.000793158182039956,0.00172420643374629,0.00103681665526473,0.00237805123950724,0.00182511801391176,0,0.00105256038488992,0.000328811724825573,0,0,0.000533512283293932,0.000192157622323112,0.00266298181419983,0.000392958918025115,0.000207492124843534,0.00056687476847164,0,0.00024180613824205,0,0.000976576057843132,0.00139762169579094,0.000375317449069493,0.00027427938001584,0.000345803590330418,0.000325124829759491,0.000321374246969228,0,0,0.00187632812422464,0.000259049664799588,0.000335480537532565,0.000908627294701383,0.000393960886459249,0.000516309708008418,0,0.00117511825322704,0,0.00136825063546373,0.00168930600767919,0.000936619813709136,0,0.000420026849779131,0.000976919058327574,0,0,0.00087219627849183,0.00146263937910174,0.000893120869648225,0.00056751139373548,0.00125587779818356,0.000761764446963437,0.0020334522565268,0.000434006039754223,0.00166875464870873,0.00165265799385369,0.00215091015983814,0.00128336940077277,0.000250379956497858,0.00330457241433878,0.000186007010680534,0.00214944991172946,0.00163956914739242,0.000901409181048,0.00123441608725477,0.00100544878639009,0.00177737008959676,0.00153328040236866,0.00108988512533676,0.00166233247680769,0.0017972672676184,0.0021304820219992,0.000978087594064367,0.00294900497497633,0.00112849422652128,0.00153627265237935,0,0.000118814364247803,0.00115201155115388,0.000242434811705218,0.000395478516596311,0.00113104624481593,0.000774805210829406,0.00186661122967059
"11261",0.000122564777203859,0.000118286490917993,0,0.0003831892895158,0.000117544976457009,0.000118153598828613,0,0,0.00163393290082828,0,0.00349220820361371,0,0.00205797157398543,0.000881829598404321,0.00106954512153837,0.000427489247593027,0,0,0.00168503889424349,0.000439423398061349,0.000746235759171007,0.00917892655493276,0.0102299640251213,0.00805209140865987,0.000545562754035794,0.00710928076134036,0.00644924791300373,0.0137994030890018,0.000546391555339448,0.00133226682296742,0.000201521918368811,0.000356237977531191,0.00830039297992579,0,0.000884386818367007,0.00115099611238314,0.000699210874876872,0.0011027505510952,0.0147541633834332,0.00038325711925844,0.000852869376139012,0.00380996429812784,0.00869506940890323,0.0156529778874542,0.0023370315346942,0.152146214595145,0.00640926962087538,0.0750222009460328,0.00100286777803505,0.0205624834749662,0.156334644674314,0.00264943832418568,0.00390393860261937,0.0539367244922391,0,0.0107419598592858,0.00546159870760073,0.00098487683910405,0.00554082359075002,0.000146685008632143,0.000479615874159963,0.000546437277090015,0.000339435220688569,0.000683231591347366,0.000180467575454012,0.0001186593526321,6.39996505019112e-05,0.00121190688150037,0.000225164519707639,0.000162567029053837,0,0.00108119694312457,0.000151997037590681,0.000139726279632813,0.000103790138555994,0.000221757931220262,0.00166658530551112,0.0148318989293159,0.00161164988575177,8.23104585537229e-05,0.000255876169680093,0.00101451486689118,0.000214165416927793,0.000174563041682763,0.00994747722496861,0.000749937867524572,6.40251046247227e-05,0.000948688622241837,0,0.000214160960628061,0.000138540475399886,0,0,0.000617665391161906,0,0,0,0.0028644659586219,0.000553173734378968,0.00602831932306324,0,0,0,0,0.00221765736545555,0.000259175313338492,0,0.000684558088475392,0.00073318031946977,0,0.000341235011704822,0.00156071894260389,0.00510219018614735,0.000593629601850892,0.00099447780142064,0,0.0150581159421744,0,0,0.000385948390903533,0.0112286363916265,0.0145477888154955,0.000489549819445254,0.000690867667730451,0.00249296882535051,0,0,0.000292827723965159,0,0.000794281686705399,0.0141260391234696,0
"11264",0,0,0,0,0,0,0,0,0,0,0.00075230750118531,0,0,0,0,0,0,0,0,0,0,0.000833335410580024,0.00179135364024759,0.000193018583182806,0,0,0.000498981318291196,0.00150215250965912,0,0,0,0,0.000718390755942856,0,0,0,0,0,0,0,0,0.00066813897785518,0.000129148997514442,0,0,0.00310430054700428,0.00135305926661768,0.00091973432548306,0,0.00102079480435763,0.0176758405881192,0,0,0.00600863512098003,0,0.000429463744770244,0.000290218316695776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00446719620825764,0.000305509325882131,0,0,0.00031291442250604,5.41205445456177e-05,0,0.00163849808522064,2.12279579535978e-05,0,0,0,0,0,0,0,0,0,0,0,0.00016256030712023,0,0.00127377695796753,0,0,0,0,0,0,0,0.000536873736931434,0,0,0,0.000150326375513034,0.00217536245188474,0,0,0,0.000786052585251103,0,0,0,0.0025214255134095,0.00114389956668918,0,0,0,0,0,0,0,0,0.00121308559270636,0
"11265",0,0,0,0,0,5.94031966498907e-05,0,0,0.000243832356689787,0,0.00360514433411217,0,0.00155372038850549,0.000510187880202366,0.00374959876894706,0,0.00108482880040297,0.000421569446525251,0,0.000718124385378258,0.00127031562363923,0.0191816109878201,0.00515132455258146,0.00758190006683171,0.00353533983680451,0.00877087357383538,0.00374114530023622,0.0128104101285853,0.00298955302211786,0.00239845088887244,0.0133127121606371,0.00153010844612364,0.0139212488501546,0.00114899165595851,0.0191881029764917,0.0083093549034636,0.00359804629598949,0,0.000319281783086898,0.000363758090560967,0.00859227043772972,0.0239361941516651,0.00407532877456642,0.0198917279781167,0.000719660484014073,0.0137148473573708,0.010886878504601,0.0455660584830571,0.0140613390886547,0.0215657066314003,0.0146786735331936,0.00606453862785366,0.0017106122967518,0.0211557245717357,0,0.0128048846902884,0.00800934147955301,0,0.00371331475362768,0.00894707612187764,0.0090534846870113,0.000269248318850195,0,0.000527840776118235,0,0,0,0,0,0.000175916750633343,0,0.000458946536701182,0.000361846620236222,0,0,0.00049267008150005,0.000709476044544252,0.01641844338937,0.00137546182420617,0.00017079870312377,0.000849256937835697,0.00110173236773909,0.000665617421027852,0.000494499037942273,0.00614232339582376,0.000247510000104498,0.00131108271779681,0,0,0.000502051453622991,0,0,0,0,0.000206406064877896,0.00762527950107346,0.00293087310468283,0.00742925145814065,0.000722995577429724,0.00885213085653415,0.0118728834014831,0.00683301555532536,0.0140146809821344,0.000971469682930305,0.000609700245404517,0.00197701666509506,0,0.0045594937598486,0.00275089869538377,0.000936930438750354,0.00259327967312851,0.0085317316061039,0.0268947947667802,0.00769217080888448,0.00575951884008906,0.00203336916171118,0.00433226611462063,0.00110262811918046,0.00357542466443718,0.00198353622866459,0.01239695848984,0.016450936725924,0.00173268905202361,0.00687012753341542,0.0014378787748341,0.00119084558085334,0.00026710913827076,0.0032208417288482,0.00740126572327152,0.00715725283559756,0.0144729308888024,0.00711028137763733
"11266",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00150017092276872,0.000381160447297089,0.000493554146994577,0,0.000333012988193077,0,0.000742304535835076,0,0,0,0,0.000336185307388726,0,0,0,0,0,0,0,0,0.00122920803854903,0,0,0,0.00486498395458583,0.000113353998624531,0.00114520132078272,0,0.00100836973573258,0.00292422864903547,0,0,0.00421597534325707,0,0.000344439523893847,0.000392013395881559,0,0.000478452172130146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00148713234312879,0.000244199932693637,0,0,0.000194589381505734,4.32101873643859e-05,0,0.000744901352425377,3.959288106788e-05,0,0,0,0,0,0,0,0,0,0,0,0.000467220516224655,0,0,0,0,0,0,0,0,0,0.000754437239681384,0,0,0,0,0.00274455404088281,0,0,0,0,0,0,0,0.000275155847768967,0.000977651794786461,0,0,0,0,0,0,0,0,0.000447957826969356,0
"11267",0,0,0,0,0,0,0,0,0,0,0.000151759125204376,0.000244020367085438,0,0.000256026283237434,0.000421817705348003,0.000129733219312937,0.000402033990941193,0,0,0,0,0,0.00026343601103235,0,0,0.000343457569539014,0.000231699879568981,0,0,0,0.000777734191167259,0.00019205574023997,0.000391739467451896,0.00108741817048584,0.000486238208063595,0,0,0.000458515921081713,0,0,0.00104733662143307,0.000191861465304859,7.07181452721528e-05,0.000418634663427898,0,0.000476392661299344,0,0.00108060429723955,0.000276671019276316,8.96297148239635e-05,0,0.000185290124350243,0.000575665095688055,0.00151940353452084,9.58700962065457e-05,0.000294030828137212,0.000251460470653305,0.000122391772528314,0.000757915157237099,0.00151383290678091,9.34642305554979e-05,0,0.000593100011360598,0.000107302584201729,0.000204057878666863,0,0.000155582882245411,0,0.000826062839162147,0.000880044840842027,0.000461054417072684,0.000938031650839934,0,0.00020129381559218,0.000275717306450783,0.000396582049182945,0,0.00144158100754102,0.000235320095063532,0.000137882630815174,0.000115299498921182,0.000161776580509691,0.000241564263616553,0.000183674322792212,0.000634025422931604,5.61058645060043e-05,0.000167144373981508,0.000158188326505585,0,0.000291874103757571,0,0.000126401195564111,0.000432452454021248,0.000400557567011623,0.000391415614045436,0.000207429385759577,0,0.000332409499934197,0,9.09117494464677e-05,0.000226593597307774,0,0,0,0,0,0,0,0,0,0,0.000145601201630629,0.000439490533188751,0.00010740891961204,0,0.00021752079259323,0.00017857084035246,0.000673048278855178,0.00103431531981474,0.000310154102089556,0,0.000862373179957415,0,0,0,0,0.00131872236560721,0,0.00087975676937694,0,0.000495728293312795,0
"11268",0,0,0,0,0,0,0,0,0,0.00017798153025632,0,0.000384417932131454,0,0.000255806866968331,0.000687269247393629,0.000269073526874823,0.000411846442200643,0,0,0,0,0,0.000130431534590265,0,0,0.000165431362715343,0.000598238914913295,0.00034297420960129,0,0,0,0,0,0.000163497458654544,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000298876459972272,0,0,0,0,0.00054395562587071,0.00121915021225767,0,0,9.85860724280179e-05,0.000119557376939425,0.000441102299299895,0.00245247982176666,0.000146914598028006,0,0,0,0,0,0,0,0.000645880225805832,0.00086395936152389,0.00011335871027946,0.000968579599157849,0.00012774772599453,0,0,0.000346525212589654,0,0.00160199459857742,0.000330655451116592,8.0045738349589e-05,0.000146315610899733,0.00017493628298581,0.000328925156086919,0.000180362519327149,0.00069668884172728,6.35255113383418e-05,7.02984308707109e-05,0.000117861576632422,0.000105372578450942,0.000343296508074544,0,0,0.000261159316010427,0.00040152566642268,0.000297535372850317,0.000319868763968861,0.000251554169258696,7.1445630767856e-05,0,0,0.000223226054720143,0.000480200844288376,0,0,0,0,0.000239266529507624,0.000250969294523704,0,0,0.000272186243191421,0,0.000204419102889619,0.000100932431857725,0.00036589910476358,0,0.000172637448122714,0.00126124261336961,0.00202108473948468,0,0,0.000118400768671528,0.000179397412819894,0.000560461539211771,0,0,0.000740238913868379,0,0.000190060015411482,0.000649687276302065,0,0
"11270",0.000925403121708927,0.00101433618415405,0.00126181698876062,0.00136725720371916,0.00176353387325394,0.00130336717201233,0.00104021405235996,0.000502804388143411,0,0,0,0,0,0,0,0,0,0,0,0.000900497611341381,0.00210549619573419,0.00124939352501149,0.000677333420665719,0.000596834218123785,0.000141195208194439,8.1886791229912e-05,0.000225406250457708,0.000907618461160864,0.000935303377321927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00153812020184627,4.48427083957085e-05,0.00137528735134695,0.0013832237951041,0.000411097912913597,0.0010986428509374,0.0010445995298686,0.000674091982795608,0.00184023434967264,0.000484526770894642,0,0.00359703501560564,0.000697256858363864,0.000431794301174755,0,0,0,0,0,0,0,0,0,0.00240892593172046,0,0.000346589540169228,0.00113534782551203,0.000286800931682384,0.000765049845715917,0.000337833360274886,0.000823845461882601,0,0,0.000363520175055376,0.00123917623589354,0.00354975605361888,0.00198080341091439,0.00120795816544467,0.00122878923834813,8.47211392052581e-05,0.00163996209383039,0.00127290740112059,0.00107238055484401,0,0.000754717327590824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11277",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000432488323944359,0.000301332057888499,0.000233232520560586,0,0.000235688211520395,0.000730529442543197,0.000261069199252966,0,0,0,0,0.000387890754139149,0,0,0,0,0,0,0,0,0.000992923948940346,0,0.000550901085900148,0,0.00078645002503855,0,0,0,0.00016369711040175,0.000892161484494982,0,0,0.000352564455934019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000488600252024421,0.000272349305089318,0.000291777940724263,0,0,0.000134892852171916,4.30782661788528e-05,0,0.000610388916920359,0,0,0,0,0,0,0,0,0,0,0,0,0.000399732891239312,0.000524926169396671,0,0,0,0,0,0,0,0,0.000309342710172753,0,0,0,0.000368559926740862,0.00139065302426152,0,0,0,0.000218745476730856,0,0,0,0.000489354430718759,0.000482072583433556,0.000226603133347139,0,0,0,0,0,0,0,0.000383218033648277,0
"11278",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000157563243791738,0,0,0.00046628016894091,0.00018787908579679,0.000245275293275257,0,0.000693055729273508,0.000919701259357525,0.00109171787968814,0,0,0,0,0.000645364597931857,0,0,0,0,0,0,0,0,0,0,0,0,0.000504999702544431,0,0,0,0,0.00161115680765378,0,0,0.00285573423928415,0,0.000119046532584746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.19622042339838e-05,0.000519569555642514,0.00163371609984815,9.67208181891424e-05,1.70049902498974e-05,0,0.000244222029726959,0,2.14556508058715e-05,0.00173990909042235,4.4815275767342e-05,0,0,0,0,0,0,0,0,0,0,0,0.000209243570249627,0.000552217513461743,0,0,0,0,0,0,0,0,0.000673501153861331,0.000233183538566083,0,0,0.00100988347674743,0.00449408580042016,0.000145440280406099,0,0,0,0,0,0,0.000253775229514707,0.00445077381909193,0,0,0.000205802835539256,0,0,0.000466680096324904,0,0,0.00148923812530854,0
"11282",0,0.000669854961382092,0,0.000527332175457887,7.00866294380558e-05,7.11942810481201e-05,0,0,0,0.000543904981228522,0.000163212511763739,0.000130873937204099,0.00466271696059177,0,0,0,0.000137103501561732,0,0.000227277442129449,0.000424620753672529,0.00014786216637456,0.000762005264252528,0.00022761259584405,0.00015296634498685,0.000309089120414506,0.000535503697077228,0.00104964162653785,0.000902838621064275,0,0,0,0,0.00108871315304172,0,0,0,0.000841621063169521,0,0.000360524569439075,0,0,0,0,0,0,0,0,0,0,0,0.000370892688949568,0,0.000360689039355893,0.000809492927088986,0.000352810189212761,0.000233803458733025,0.000122728651500124,0.000482058187096296,0.000606673785910077,0.000398039171132944,0.000307720303190552,0.000443577411549712,0,0,0,0,0,0,0.000143136344852828,0,0,0,0,0,0,0.00129873468959945,0.000439387458226965,0.000289789599239979,9.7044763835477e-05,0.000132284882112263,0.000155719561169552,0.000608902299278937,0.00016213369382089,0.000250718257125124,0.00185143947768926,0.000133586295578693,0.00011918884733566,0.000378064247600848,0.000672209580171775,0.000516673777344109,0,0.000228167874541242,0.000467075825940433,0.00023707031430092,0.000436531130126424,0.000220577510158266,0,0.000252305238441812,0,0,0.00023527144356732,0.000224305800995469,0,0,0,0,0,0,0,0,0,0,0.00140276014604518,0.000234444752635905,0,0,0.000372023731076987,0,0.000307438373324946,0,0,0.000265659418963505,0,0,0.00154927116359699,0,0,0,0,0,0.000317741756560118,0
"11284",9.41138865648047e-05,0,0,9.93942976358736e-05,0,0,8.20136245978486e-05,8.72972884820871e-05,0.000155512901545465,0,0.000930252966750727,0.000150664813766053,0,0,0.000898613659455538,0,0.000750359108901614,0,0.000465911863485511,0.000119395101101978,0.000216480399372554,0.00417206241339961,0.00230972308896727,0.00340721533214289,0.000118180839087566,0.00362670720640823,0.00304413493332701,0.00536222318974481,0.000435368460936932,0,0,0,0.00137177268911293,0.000315931636739233,0.00568549618613255,0.00075935455605025,0,0,0,0,0.000220567013928744,0.00774996656389684,0.000116286850493171,0.00451240332465159,0,0.00166281689378041,0.00204175620664007,0.00126267257537561,0.0017119055011112,0.00478535058645578,0.00170833878644107,0.000764688555356579,0,0.00984132024990753,0,0.00157399923014945,0.00285127825764001,0,0.000145881887655413,0.00246525755789421,0.00145556926462083,0,0,0.000115407289852124,0,0,0,0,0,0,0,0,0,0,0,0,0.00425611943463686,0,0.000232792853034494,3.37905679209052e-05,0,0.00021300523754335,0,0,0.00031584060815923,0,0,0,0.000156489267416786,0,5.0538412924123e-05,0,0,0,4.27129375787759e-05,0,0,0.0020717425803707,0,0.000789890788803983,0,0,0.000362136473714812,0,0.000388391022366794,0.000216619185924013,0.000251995504021141,0.000263985833247566,0,0,0.000626227774505383,0.00132794679669229,0.00702947300634373,0,0.000842033662859056,0,0.000182454933931602,0,0.000327460264147314,0,0.00123413063855931,0.00270792499527625,0.000412014782369661,0,0,0,0,0,0,0.000672748134318072,0.00551458885860867,0
"11285",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.35686618641319e-05,0.000279147555929347,0.000519672366540104,0,0.000900865220135697,0.0010187340562554,0.000155348552030493,0,0,0,0,0.000284685303120159,0,0,0,0,0,0,0,0,0,0,0.000304010455315187,0,0.00147723429440488,0,0.00143005289416062,0,0,0.000326872316413953,0,0,0.00245349750492332,0,0.000270428986914193,0,0,0,0,0,0.000114319922824991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000873853389136198,0.000122160162939153,0,0,0,1.6968741752757e-05,0,0.000581105797741802,0,0,0,0,0,0,0,0,0,0,0,0,0.00129585011870423,0,0,0.000683525366657908,0,0,0,0,0,0,0.000358551938532987,0.000247190484928859,0,0,0.000203399298640092,0.00135075606457689,0,0,0,0.000250156311024867,0,0,0.000206716673400658,0,0.000786451410461356,0.000259536366319414,0.000362360843554038,0,0,0,0,0,0,0.000704658934349905,0
"11286",0.000259299326477729,0.00041729494696879,0.000142506575450156,0.000849590717265339,0.000284106142908272,0.000151642801133818,0.000427980085292443,7.6696762292045e-05,0,0,0,0,0,0.000374549783916301,0.000288030946521107,0,0,0.00030389484306037,0,0.00016806850511732,0.00129386361982783,0.000200297489610931,4.49163349273595e-05,0.000143506920081817,0.000634563616439711,0,0,0.000250253490602938,0.000163901800377828,0.00272344571921562,0.00028657560338086,0,0,0,0.000252988953386643,0.0026731248813186,0.000369039931665045,0,0,0,0.000447636190586008,0,0.000192591283219575,0,0,0.000365314190730534,0.000223352447140927,0,0,0,0,0.00144456017313711,0.000376289657751753,0,0.000667824866308687,0.000193057564571347,0,0.000169048513106044,0.000193971304409246,0,0.000257954070929259,0.000509977485284427,0.000207472062356564,0.000283440653696725,0,0,0.000107543782632571,7.45473698154696e-05,0,0,0,0,0.000101673364426545,0,0.000350078460214036,0.000226096433868769,0.00169078906645776,0.000134447589053378,0.000136403066055719,7.12504568751872e-05,0.000207804475778603,8.27481015610639e-05,0.000269973106683932,0.000149378432199418,0.000184651095070093,0.000246867279282437,0.000454805352564422,0.000171187255776342,0.000688135611445861,0.00049119862269936,5.97097897773334e-05,0.000842114226586453,0.000342407208266904,4.31453638959924e-05,0.000670568481874559,0,0.000170840313224263,0.000105102598470749,0.000657154416248758,0,0.000328323848519808,0.000319457538953863,0,0,0,0,0,0,0,0,0,0,0,0.000148473472966449,0,0,0,0.000292406607222633,0,0,0,0.000174162677095287,0,0,0,0,0.000224936019147234,0,0,0.000955397413803437,0,0
"11287",0,0,0,0,0,0,0,0,0,0,0.000238066447532846,0,0,0,0,0,0,0,8.48579929480929e-05,0,0,0.000243306483972518,9.51882587220112e-05,0,0,0.000333165760452635,0,0.000365392868680642,0,0,0.00113352083596883,0,0,0.000794971115057721,0,0,0,0,0,0,0,0.00032094799362963,0,0,0,0,0.000416509656148441,0.000142643131982891,0,0.000298459397367813,0,0,0.000403119015347749,0.000302658876088978,0,0,7.80034792983933e-05,0,0,0.000298065480494019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000908082447299199,0.000114172027357086,0,0,2.89458515313303e-05,0.000103547621660209,3.28617541514175e-05,0.000643217054045971,0,0.000207666438638557,0.000221924289774713,0,0,0,0,0,0,0,0,0,0,0,0.00028111228644231,0,0.000323677548004473,0,0,0,0,0,0,0,0,0.000200060749746066,0,0.000150550707639115,0,0.000536960162104356,0.000160033255399449,0,0,0.000694475350531999,0,0,9.32398894154125e-05,0,0,0,0,0,0,0.000756229912077859,0,0.000112545079330182,0
"11291",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000741691232640369,0.000140168370872747,0,0,0.000179010901414309,0.000232792941459823,0.000564064914080475,0,0,0.000110966343971049,0,0.000252558051410497,0,0,0,0,0,0,0,0,0.00166367266893939,0,0.0016646453265465,0,0.00155721822074922,0.000152202955178015,0.00149351708916065,0,0.000165633547496873,0.000598490410192828,0,0,0.000321741577948002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000723890349037906,6.82306403913836e-05,0,0,0.000113090613312597,0,0,0.000754969017310879,0,0,0,0,0,0,0,0,0,0,0,0,0.000193557148985104,0,0.0004754374661374,0,0,0.000414922331396393,0,0,0,0,0.000309375674333375,0,0,0,0.000568280833600413,0.00331203784931482,0,0.000440605216945657,0,0.000218247179526783,0,0,0,0.000236284570722224,0.000152719276255536,0,0,0,0.000132249204600542,0,0,0,0,0.00102554939989022,0
