"","160524_SM_A8GT9_17","160618_SM_A47RW_38","160618_SM_A77V5_63","160622_SM_7LLEE_121","160624_SM_7DN4P_142","160825_SM_7I1HW_216","160825_SM_7I21P_220","160829_SM_76CCD_221","160829_SM_9ZE92_260","160831_SM_9HL6A_274","160909_SM_61N7X_343","160909_SM_63ZAL_344","160909_SM_689VN_335","160909_SM_6AXJS_330","160909_SM_9HYY2_282","160909_SM_9U279_298","160911_SM_61NJD_346","160911_SM_65GXO_340","160912_SM_5QVZJ_354","160914_SM_5ZNHU_329","160914_SM_6ZT44_382","160915_SM_61U3X_352","160915_SM_9ZJIM_292","160916_SM_62ART_337","160916_SM_689O9_342","160916_SM_6KUDE_363","160916_SM_71T49_392","160916_SM_71T4H_391","160919_SM_6J3OJ_351","160920_SM_6XRKK_454","160921_SM_6ZEWI_414","160921_SM_7ED8Q_459","160921_SM_7GCI5_446","160923_SM_6WVAO_405","160923_SM_6XTTJ_427","160923_SM_71T47_393","160923_SM_7B7LL_404","160925_SM_7FK6O_412","160928_SM_7BCZJ_397","160930_SM_6SSN7_440","160930_SM_71T3Q_395","161004_SM_9W3AR_549","161011_SM_5QVZH_531","161011_SM_9KOQA_562","161012_SM_7CP8G_523","161012_SM_7I21H_613","161017_SM_69UN3_535","161017_SM_7LSOC_583","20190107_06_S08F_env","20190107_08_T05F_env","20190107_12_S06F_env","20190107_14_S04F_env","20190107_20_T08F_env","20190111_30_T03F_env","20190111_32_S05F_env","20190111_34_S11F_env","20190111_36_T01F_env","20190111_40_S03F_env","20190114_56_S02F_env","20190114_58_T02F_env","20190114_62_T07F_env","20190117_70_T04F_env","20190117_72_S09F_env","20190117_74_T06F_env","20190117_80_S07F_env","20190117_86_S10F_env","Seq85784","Seq85785","Seq85789","Seq86293","Seq86296","Seq86298","Seq86299","Seq86304","Seq86305","Seq86307","Seq86315","Seq86317","H1","H2","H3","H4","H5","H6","H7","H8","P02_C","P03_C","P04_C","P05_C","P06a_C","P07a_C","P08_C","P10_C","P13_C","P14_C","P15_C","P16_C","P17_C","P18a_CD","P19_CD","P20_CD","P21_CD","P22_CD","P23_CD","P24_CD","P25_CD","P26_CD","P27_CD","P28_CD_IBS","P30_UCr","P31_UCr","P32_Ucr","P33_Ucr","P34_UCr","P35_UCa","P37_UCa","P38_UCa","P39_UCa","P40_UCa","P41_UCa","P42_UCa","UC1","UC11","UC15","UC2","UC23F","UC4","UC5","UC6","UC8","UC9"
"16",0.000992483001886577,0,0.000390210774375101,5.40660229101827e-05,0.00053145035064357,0.000121268553400637,0.000418149691410814,0.000563843074389399,0.000129823802283755,0.000497824658555533,0.000781272016589029,0,0.000314321923941151,0,0,0.000502351665109299,0.000632312497149621,0.000387859615594093,0.00037929123898885,0,0,0.000612547396772522,0,0,0,0,0,0.000693473385315011,0.000628333225380553,0.00020027636136663,0.000281478818220665,0.000172578202345935,0.000750181107967521,0.000656351778572976,0,0.000179309545609298,0.000248644834482502,0,0.000212707523932174,0,0.000114561678892486,0,0.000510629431660703,0,0,7.98141316152577e-05,0.000315916941825992,0.000228130520230059,0,0,0.000289452735415675,0,0,0,0,0.000307884064415826,0,0.000136995769430912,0,0.000130271856339852,0,0,0,0,0.000667773050541046,0.000514342881579566,0,0,0.00103556913114897,9.58253468384621e-05,0,0.000157070856386295,0.000232996027745077,0.000399068533442807,0,0.000395850153583092,6.23667910960553e-05,0.000248125567434311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00030307883487707,0,0,0,0,0.000274203221642832,0.00031772261559001,0,0,0,0,0.000249632728384621,0.0012285107430827,0,0,0,0.00170355492405381,0.000505167628723036,0,0,0.00055587624846145,0.000564884124339339,0,0,0.000301031542341347,0,0,0,0,0,0,0,0
"20",0.00010345394419018,0,0,0.000209250054803305,0,9.24453365164375e-05,0.000376006533784323,0.000554756874568669,0.000177701316157013,0,0,0,0,0,0,0,0.000183371003932377,0,0,0.000283901856069024,0.000123845469961074,0.00153025915531651,0.00154680805337946,0.000120297986758095,0,0.000208443540700007,0.000838770645974745,0,0,0.000146805809965195,0.000379586306965283,0.000124432420592211,0.000447079603549042,0,0.000190222334258134,0.000473553418807979,0,0.000119088524038961,0.00270999367545628,0,0.000162976706267914,0.000120792703409022,0,0,0.000390698792936497,0.000111343415034201,0.00107122871665023,0,0.000146468722435382,0,0.000149754603036924,0.000365695025097737,0.000371821822872965,0,0.000304551825154908,0.000778600597493381,0.000141967610605476,0.000273314616327287,0.00053410021836653,0,4.31260300869877e-05,7.69605406234979e-05,0.000834420805920078,0,0.000573480011092592,0,0.0014179190396981,0,0.000136995805388533,0.000144060203155688,9.31878303294063e-05,0.000168904124013274,0.000147932388427315,0.000309031186799468,9.71656274375674e-05,0.000862850645744454,9.48743903870879e-05,9.65587399114013e-05,0,0.000436291407329225,0.00020369294059537,5.10200173789601e-05,9.04026794768931e-05,0.000322622685825702,0.00017887472211628,0.000444115650629864,0,0,0,0,0,0,0.000105947768570366,0,0,0,0,0,0,0,0.000434882884188368,0,0.00112327652589791,0,0,0.000732887787543178,0.000978040143960873,0,0.00013032454569036,0,0,0,0,0,0,0,0,0,0,0,0,0.000265354406071574,0.000471267336297577,0.00303842355488502,0.000227525768953624,0.000520119213944737,0.000177005473419273,0.000360421412413235,0.000667601347907358,0.000147639098304731,0.000202721561930917,0.000189405666127556
"22",0.000511094593116929,0.00129712429479557,0.000482344914326876,0.00217429611602037,0.00109461080385978,0.000759026868694757,0.000238363649227527,0.00219455001541292,0.00162612583322757,0,0.000589810730831565,0.000785578807936855,0.00108537213780396,0,0.000709713550972624,0,0.000575643691197919,0.000592538892942395,0,0.000992161563542237,0.00218031330500581,0.000463632936580112,0.00191834318436741,0.00163413742811026,0,0,0.000582608500794752,0,0.0018254195466474,0.000184591483228913,0.00129543925036288,0.00134512216084416,0.000824637992637852,0.000235823470531143,0,0,0.000396289418165801,0.00303011581637569,0.00255708434987107,0.000750026433611777,0,0.00089720838369632,0.000224231537340534,0.00161833933878691,0.000464063744562937,0.00111573714111811,0.0010026086678238,0,0.000754830436422044,0.0014900490130436,0.00110406816110123,0.000507998830997914,0.00126824112922478,0.000661425012218431,0.000448513240236068,0.000296281582929159,0.00258812501733989,0.000959816411599092,0.000460140946939704,0.000742925667327335,0.00060368147522463,0.000850219906877502,0.00129657969727627,0.0007563785855753,0.000675762455470434,0.0014101236099146,0.00217949138593788,0.00387650148847072,0.00115740036940207,0.000314834146632239,0.000414825289903953,0.000739252127579597,0.000407899399169614,0.000333227217957653,0.000321498721193064,0.0013469514359556,0.000430933189164699,0.000812240682512742,0.0024354803026121,0.000535846580657343,0.00127617093884012,0.00122491374865282,0.00154037023142174,0.000960518015854947,0.00120240405704206,0.000755456038394474,0,0.000730737417011306,0.000571034293933826,0.000519735470378667,0.000968571351766262,0.000753218337387312,0.000278465598786763,0.000337108905227822,0.000645112240008162,0,0.00141349755969008,0.000666618705166346,0.00164096556977986,0.00290450686994333,0.00187407871895206,0.000517335535252739,0.00196419301996006,0.00346661342397531,0.00244879965624078,0.00152988516294526,0.00260484122178064,0.000349376112104036,0.00266521164258227,0.000306229773020093,0.00137105750564969,0.000983541646580076,0.000879269896889417,0.000868611035481109,0.00295023486276827,0.000665423082873112,0.000866365975067689,0,0.00186591071690769,0.00263903829400684,0.00021006019017861,0.00155807941611278,0.00143841890687188,0.000270435767310284,0.00135438582382547,0.000748120469299066,0.00111677056860453,0.00106796414799647,0.000719364141278415,0.000274866383094144,0.00175810704602804,0.000588355110781843
"23",0,0.000160229471385444,0,5.06648406485442e-05,0,0,0,0,0.000121893997179795,0,0,0,0,0,0,0,0,0.00020641762068105,0,0.000342976726957802,0,0,0,0,0,0,0.000444067792860619,0,0,0,0.000312855733055373,0,0.000178419159112065,0,0,0,0,0,0.000352509972685844,0,0,0,0,0,0.000821926767941503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000273168329060888,0,0,0,0,0,0,0.00167862240306971,0,0,0.000255405693566156,0,0,9.56035354345441e-05,0.000150398844785828,0,8.75528746873733e-05,0,0,0.0012114700895995,0.000613455890028475,0.00113873203270344,0.000467743530484469,0,0.000339301764650473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.10202360537806e-05,0.00110525950944102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000384676097630504,0,3.38120691315648e-05,0,0,0.000109305588732504,0,4.17275222663842e-05,0.000443561128571025,0,0.000392911254210289,0.000218625566106344
"25",0.000228268185569388,0.00274640545578249,0.000462075242724486,0.00433078262565136,0.000731162794124453,0.0024232664975918,0.00149077459156395,0.00243521203791278,0.00377762380233394,0.000381348797679528,0.000795288422198798,0.00135084119536495,0.00136932403487384,0.00164448121817799,0.00243604005671703,0.000696103680956948,0.00113331079460561,0.000317203459585899,0.00030850885699482,0.0017002946497605,0.00381386428984531,0.000625510635224027,0.00242164622817587,0.00336925791577486,0.00137244719509445,0.000620847006743142,0.000859314313245359,0,0.00105278056121108,0.000180179739194768,0.00326092753401255,0.00267692845815649,0.000685174752506065,0.000769673561007172,0.000567795549371761,0.000288805013369134,0.00101883159475574,0.00381622894270827,0.00595378681049861,0.00167835024095215,0.000199361560216614,0.00170337998085875,0.000387631842413688,0.000590256370025403,0.000469634975161291,0.00200948192885384,0.000709509273055362,0.000354445704921502,0.00132079347270905,0.00203604549302928,0.00117730776800903,0.000554353352447995,0.00169398530563049,0.00095743880005262,0.000753439772494837,0.000625035847771255,0.00312924696698898,0.00117498219870111,0.000442942103021307,0.00098374522575993,0.000704786040855845,0.00117301250529212,0.00096164501564502,0.00144590653957867,0.000659981746753269,0.00214585216378274,0.00251654594841358,0.00425553706292548,0.000893121465667387,0.000829778368616346,0.000832163936859752,0.00138014389821043,0.000650889561995503,0.000598472112041,0.000400280605054808,0.00117198857236668,0.00062289335362374,0.000872376140417757,0.00487213793919729,0.000893057159776514,0.000627730839444888,0.00261929829007041,0.00113163864743781,0.000507257235505032,0.00214968411910221,0.000852656542543014,0.0023363818841568,0.0017650389583308,0.00137968279732148,0.00125544623547743,0.000548960144962189,0.0036753155121614,0.000991267409016126,0.00309567765020049,0.0022541079701166,0.000164812419614184,0.00116498341550948,0.00150115676744823,0.00188142302709501,0.0012050495176753,0.0016811065077499,0.000842159301253929,0.00285321593183522,0.00275867829568785,0.00269661032789701,0.0034432580810617,0.00209498565025926,0.00110209963440329,0.00882621192538022,0.00267466660020524,0.000582285333908577,0.000816126429031934,0.00118425567947625,0.000309936680272412,0.000429630064752529,0.000567843597254122,0.000861724370968593,0.000655867805797452,0.00293465208824897,0.00049086540305797,0.000954211844489156,0.00113219736894886,0.00177142295024227,0.000624941080288653,0.00278008940270673,0.000520868459241668,0.00263567787254963,0.00167988142500496,0.000509602213212072,0.000452036794757401,0.00298660020847583,0.000880099744288317
"27",0,0.000497566461470121,0.000293547532986486,0.000724043586045289,0.00016142726105933,0.000708113863020873,0,0.000770345084651642,0.000795637734828509,0.00102605609633537,0.000507096395400298,0.000343398902621945,0.000613509734233587,0.000772813228898455,0.00113945404717099,0.00090792743950455,0.000852090104518802,0.000497206089528268,0.000487561574714362,0.0009771660503416,0.00107988621722146,0.000189242981838933,0,0.00169529327165912,0.000732364367721206,0.00036483861063264,0.00106839271690243,0,0,0.000794198394028936,0,0.00122124179654803,0.000316062226792693,0,0.00109339227062782,0.000217009535019321,0.000393912701365592,0.00138433418407112,0.000547915684922073,0.00120634234008161,0.000132421887822635,0.00074682047052761,0.000323102943406657,0,0.00114512456635537,0.000767007992224045,0.0010159878397919,0.00195618020900425,0.00118707233075331,0.00129645047343928,0.000470831629715051,7.45282842882149e-05,0.00138881226915697,0.00131032201496505,0.000897721886731263,0.000501598396188993,0.00133070862859678,0.000909396460594853,0.000437084732490236,0.000789822978658991,0.00155977837224864,0.000700456439571859,0,0.0016884546906455,7.63207431719049e-05,0.000600684390742582,0.00265964030647067,0.000662074744372052,0,0.00074316452749597,0.000762538880466371,0.000349102686792159,0.000505134531784347,0,0,0,0.000592045660189157,0.000295328049477203,0.00121632174159738,0.000683599259675248,0.000549292980728191,0.00150384645668584,0.001065090231392,0.000535579946844572,0.00181689442454486,0.00128602197532102,0.000286657324016027,0.000321048326241923,0.00116954562175279,0.000744367232319939,0.00111327664409753,0.00239216934296428,0,0.00211392848817277,0,0.00137474430687285,0.00100665429350791,0.00250102911974423,0.00115491422231198,0,0,0,0,0,0,0,0,0.000275988663701353,0,0.000620306589224435,0,0,0.000974112748723324,0.000293254652947614,0.000708371204495929,0,0.00074286060293303,0.000327927513731932,0.00165861023849822,0,0,0.000944773346268788,0.0012480795036765,0,0.00121545975976423,0.0012609364488707,0.000233947075097115,0.000935179899999518,0.000748644507321039,0,0.000686457333364624,0.000166610142006983
"28",0,0,0,0.00016027267023301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.37278086869894e-05,0,8.2537739612833e-05,8.01790119165391e-05,8.14465635119892e-05,9.9146643697853e-05,0,8.63135251904319e-05,0,0,0.000417330249230444,0,0,0,0.000579551957322143,0.000892505037045005,0.000387816654093646,0.000229384491425441,7.44654272244449e-05,2.45959617912824e-05,4.1186364710963e-05,0.000142486277602704,0.000346970446649743,0.000298080477101338,0.00027294061251093,8.16429935389403e-05,0.000170396307828931,0.000495067533762541,0.000305021638308988,0.000267631410799787,0.000541240973377698,0,0.000120763610205153,0.00033714982871959,0,9.42449216220309e-05,0,8.05904337027996e-05,0,0,0,0,0,0,0,0,0,0,0,0,0.00105519734249978,0,0.000609286258710261,0,0,0,8.39843321532622e-05,0,0,0,0,0,6.44144896532113e-05,0,0.00111236046397062,0,0,0,8.0406950809313e-05,0,0,0,5.03706770463098e-05,0,0,7.76621690426281e-05,0,0,0.000127586759373364,0,0,0.0011652357268449
"30",0.000450169905455039,0.00148757901556815,0.000806405959206733,0.00161864686111703,0.00155758316895885,0.0015199307140584,0.00097081760777484,0.00254221902564544,0.00188316218185764,0.0020657144708615,0.000219926403848003,0.0042903410213385,0.00183767997352458,0.00158507605942746,0.00121499608728366,0.000188079547468556,0.00178744342991123,0,0.00064764078003239,0.00118909205794987,0.00182313461699898,0.000525403975502637,0.00143817424010325,0.00129234287139753,0.00262638995955478,0.000163083839507393,0.000590447689224511,0.000312475563765781,0.0019924799056822,0.000562637867399069,0.000806925102009773,0.00125202139505083,0.000473930439328318,0.000434681140766294,0.00139161440563625,0.000398488521203632,0.00045352622196835,0.00166003202998333,0.00122188057272757,0.00109748071830071,0.000498814064281726,0.0014951787923396,0.00028771294918075,0.00203409118137088,0.000995272532577723,0.00164817838511114,0.000601079680825035,0.00104701390418464,0.00220700895460521,0.00222519086518162,0.000850454726800169,0.00034392836783527,0.00189316006441832,0.0022572708754583,0.00149584327516468,0.000711170148912869,0.00164709076074063,0.00136092518578702,0.000662330877401307,0.000994436363471888,0.00220496133280821,0.000668166510447878,9.65438806901102e-05,0.00390081220748917,0.000279363173638056,0.000540913278140415,0.000991691640584888,0,0,0.00171472402033258,0.00129841927995446,0.00109679267221011,0.00092622628020198,0.000623166957027084,0.000426867782486908,0,0.000754491837517139,0.000997160106339357,0.000853613200693853,0.00146094988100666,0.00160132332289212,0.0016937562109028,0.00169025179962887,0.00159101688174207,0.00187300742797857,0.00212894362486851,0.0014208012844931,0.00144139059123976,0.00180133750904822,0.00160656770471444,0.00190194818099513,0.00141319944460821,0.00243498997016922,0.00168246975119152,0.00215970956875923,0.000415851378505175,0.0019842900010874,0.00230208136071346,0.00241160117166063,0.00201650913059037,0.000703816716487693,0.000893366090884546,0.00140234701629678,0.00186727909525973,0.000537799242871025,0.000130627845134796,0.00122314635172929,0.00108214717884277,0.00133333300214722,0.00196272575532083,0.000839898476017462,0.001714896913324,0.00211456548672938,0.000707396238952595,0.00184176926284944,0.000236013492543475,0.00119755462264962,0.000116710003929603,0.00233193416431747,0.00159894112733249,0.00147148430304399,0.00191816598281432,0.001296691223204,5.42161151714534e-05,0.00228279075424208,0.00150981681902008,0.00119916392585941,0.00182212246519252,0.00152928428016307,0.000321541264962073,0.00116803555127723,0.000778777016926194
"31",0.000424061331527114,0.00363991518175858,0.00128419361613725,0.00212388386554958,0.00183045226774166,0.00183816939002058,0.00192345285396451,0.00168517427957058,0.00309892113584752,0.000455344686806479,0.000358224795496807,0.00174810412117867,0.0021543223626171,0.0010624874714486,0.00221279898477345,0.000307117271645563,0.000462968525207351,0.000354639296780336,0.00191105043283259,0.00197288910468497,0.00250835628042857,0.000141939656238235,0.00229501919356401,0.0034342411895915,0.00151635018779301,0.000791738528139846,0.00250104928818982,0.00050770815262682,0.00134583157592856,0.000813864821067684,0.00284115122122086,0.00309076121792973,0.000533749312540771,0.000593546020378039,0.00121178724406008,0.00161565216591976,0.00148605018615243,0.00381905788121728,0.00241684143092787,0.00207830395568743,0.000804750761018409,0.00323771704886374,0.000583744551544927,0.000390918586943788,0.000798913038777745,0.00198972328383796,0.00164050443026337,0.000413637368079469,0.00213285534505777,0.00169360490301172,0.00307142563430083,0.000592972837858971,0.0017442328205779,0.00152711369011904,0.00149296601371875,0.00116744011908734,0.00141560535052221,0.00202347377759286,0.000938533966248436,0.0012918067490261,0.00272686024417951,0.00152648668337985,0.000122565126332181,0.00181295038916915,0.000333204369179335,0.00248936752768275,0.00155503622398246,0.00255434482430584,0.000225538445274769,0.00134085566587726,0.00312739312006249,0.000751976451204231,0.0021741691895939,0.000588311573639346,0.00114050259353925,0.000708978023586976,0.00263852534647727,0.00119830295207416,0.00206291755999305,0.00131144521969194,0.00135162013550803,0.00382767069230744,0.00241525764022489,0.00153298766048431,0.00274090908508941,0.00113052237525619,0.000586696774468978,0.00160058953881201,0.0032532306845459,0.00272871039428552,0.00517225494953631,0.00871001786681743,0.000714474847741193,0.0020175549339905,0.00091014927925974,0.000884024329901302,0.000515530061250977,0.00352532005987651,0.00169345721339551,0.00149184845598233,0.00102012742649737,0.00250514752753842,0.00270310018498697,0.00138334398345668,0.00102098415780537,0.00195136262489357,0.00133737026265728,0.00151919738863678,0.000645685711090547,0.0015961276974727,0.00153176576604029,0.00105678599415434,0.00287652904490377,0.00154413858900836,0.00307796492071414,0.00310401331749974,0.00276488503669048,0.000372136834508864,0.00200094410936965,0.00135268387623489,0.000368399305434726,0.000937571431489546,0.00149698513225822,7.1918078840606e-05,0.00324662943291293,0.00215781031532153,0.00194103325749438,0.00207332328791672,0.00139050052272528,0,0.00187328863704857,0.000573294557352822
"32",6.8129634184396e-05,0.000870960830700887,0.000244233016690952,0.000648732935865913,0.00042641405228257,0.000246221955765763,0,0.000300731904535231,0.000661660880251781,0.000260621842985125,0,0.000592319156139036,0.000504273532659788,0.000199842362307772,0.000940895955042953,0,0.000264286819292416,0,0.000195064281376281,0.000555524342985358,0.000704359500329969,0,0.000252003454586068,0.00107442378560544,0.00028876422728175,0,0.000866889174564179,0.000141882258737368,0,0,0.000615010918012103,0.000909399114291407,0,0,0.000135286239524439,0,0.000690722221857528,0.00123194077398441,0.000332937717659496,0.000720483900646267,0.000112181515323214,0.000164021464112052,0.000130702579349702,0,0,0.00022636661918412,0.000219073537669616,0,0.000574205132161147,0.000527163601361309,0.000298451445203003,0,0.000263779965517234,0.000410225399972177,0.000334682509582132,0.000511264000962921,0.000365559301240635,0.00115131194460238,0.000123466703096401,0,0.000178908253688953,0.000303776412434066,0,0.000538595532194509,0.000127809866760634,0.00115333724577702,0.000112988360475658,0.000792255879005339,0.000101757388086131,0.000402512966144212,0.00114915573721239,0.000345222933201537,0.000685583831266828,0.000366149619269133,0.000937383276082062,0.00012403192179954,0.0010046300402496,7.10022248179419e-05,0.000318260143332018,0.000349778308797219,0.000471233338954103,0.000847443594882661,0.000708477303510866,0.000378407332982251,0.000395924298534137,0.000243858950040935,0.00106024130130369,0.00149529463150829,0.000680628460511609,0.000272592692270327,0.000514260308600821,0.00126623963269064,0.000214540880975145,0.00164253241247024,0.00082273114065874,0.000264964580490087,0.000227720316150339,0.000638527808533888,0.000220907938453833,0,0,0,0,0,0,0.000364579840934694,0.00031273610554492,0,0.000297310102570456,0,0.000286717003669077,0,0.000738088273435127,0,0,0,0,0,0,0,0,0.000291452399356026,0.000691037904361609,0,0.000596157130055777,0.000317519478308057,0.000646184262143193,0.000802751556302294,0.000394933923765133,0,0.000339003028283322,0.000172047102885707
"33",6.97888096344658e-05,0.000304810933116965,0,5.31621424954054e-05,0,0,0,0.000136873150567463,0,0,0.000188631458817652,0,0,0,9.78318494407037e-05,0,0,0,0,0,0.000238117312757857,0,0,0.000369689563216982,0,0,0.000127627463766338,0,0,0,0.000264503693608565,0.000163868017332193,8.46156256868842e-05,0,0,0.000171039137393991,8.4646275526564e-05,0.000373754140371279,0.000297363556660663,0.000143703090331857,0,8.18530065391875e-05,0,0,0,0,0,0,0.000166783472708822,8.68488501679601e-05,0.000259241616966495,0.000177448014355011,0.00023255152158222,0.000140828355548965,8.10790196836234e-05,0,0.000120790301277521,0.000151003396518932,0,4.67345827872229e-05,0.00040885258485484,0.000154933523213746,7.6495426659399e-05,0.00032033202609422,5.89836695134748e-05,0.000296811344778287,0,0,0,0,0.000112571306693381,0,0,0,0,0,0,0,0.000324054089596494,0.000226200241990618,7.84019497439676e-05,0.000334420621113033,0.000144592728777808,8.00168746942869e-05,0.000261659916904007,0.000111742966693893,0,0,0,0,0,0,0,0.000162791010850018,0,0,0.000138603861820304,0.000131312496280337,0.000132904550852801,0.000204494713380684,0.000182563535150698,0.000271766961196022,0,0,0.000186109435520487,0,0,0.000392831670467875,0,0,0,0,0,0,0,0.000213945962567739,0,0,0,0,0,0,0.000283149091030555,0,0.000218380523156057,0.000256208681542685,0.000104988615673238,0.000131834038944522,0.000154344907892002,0,0,9.73994173013722e-05
"34",0.00540817532821959,0.0154601890365696,0.00614182744605526,0.00783576368684069,0.0119535366206778,0.0114569782030577,0.0057812629419553,0.00597796491289328,0.0144819560578151,0.00894084736756366,0.00104181679378012,0.0173760746590249,0.00718387884064109,0.00476879121921674,0.00654370714579736,0.00245581537279852,0.00744276837503195,0.00282689119235585,0.00493082121989774,0.0129443626974742,0.0087193878386176,0.00988461536078576,0.0166750727603227,0.00710176411436785,0.0155587188978221,0.00280508611712215,0.0116213979955987,0.00143897810630105,0.0023607312155804,0.00428885330504986,0.00992417344123207,0.0123101701859431,0.00327882772549734,0.00203414824991414,0.00539062236877731,0.00654329339891166,0.00513180048192373,0.00772056060612871,0.0106054141475054,0.00624934317835957,0.00491166983909873,0.00551988287401323,0.00131676799864688,0.00568725704689679,0.00572217209811837,0.00703626342810817,0.0142115344985176,0.00451916449243119,0.0152462755157801,0.00583120948495965,0.00797811829135959,0.00674544064328837,0.00996361437168586,0.00497765404660745,0.00731833599205197,0.00343056846769606,0.0048181532028336,0.00502869628579883,0.00695057588154271,0.0030261514202972,0.00433577356141955,0.00402762456201831,0.0103363629173007,0.00594607626472109,0.00640849861563979,0.00864240326166511,0.00166763481799711,0.00658223078880192,0.0020069035476551,0.0107861364227122,0.0114782028912662,0.00796963464765852,0.00925435694245772,0.00611194895394051,0.012196376385072,0.00536400150582099,0.00785547739996758,0.00213173691403622,0.0098858116447342,0.0125413892123646,0.00822149585009835,0.0108697570164078,0.00887455820360186,0.00749934553736755,0.0116011270464638,0.00748768843645317,0.0150377900465583,0.00806852955322891,0.0127911679916879,0.012877855664214,0.00822343393954268,0.00931354584123436,0.0171396915853993,0.0111853871090189,0.0151665332616053,0.00375400079818653,0.0116176752945391,0.0100609124138232,0.0146966362771381,0.00879598293400496,0.0029212164174412,0.00627112583562583,0.0103439447306931,0.00683766574616751,0.00318109404780923,0.00168975092841228,0.00695596497751656,0.0131240820296,0.00759203829063671,0.0113916976303005,0.00814140955411615,0.0030780529127909,0.0081517083009646,0.00398394406644585,0.00648540225693229,0.00260094854692682,0.00556361508531359,0.00289607256086825,0.0204173212299313,0.0109946075265312,0.00729212627404716,0.010540246707028,0.00870785142785965,0.00147747911166284,0.0143584005857227,0.00384819945198111,0.00880145599421628,0.0111080431575954,0.00684049393699888,0.0025671515784714,0.012280145363564,0.00201009457835849
"35",0.00063176480363965,0.00477989792448881,0.00309971007944189,0.00276704137100073,0.00217329933096103,0.00787904718423203,0.000258486760053719,0.00494128705762738,0.00349310130167668,0.000974329592241943,0.000752698848215399,0.00466769888002456,0.00257184727652307,0.000360727082694028,0.00347250360916511,0.000310830003228634,0.00577826981930117,0.00113470562915998,0.00315709294116026,0.00531966415901719,0.00242368590874578,0.000589090514207969,0.000922229518832964,0.00125506280570778,0.00285871885046642,0.00143321720702428,0.0102564233054759,0.00137599408116881,0,0.00287698941453669,0.00200601722430321,0.00335545076445787,0.000153482329208545,0.000959088971818821,0.00103725377646482,0.00177810222113714,0.0023760649887652,0.00266829795892338,0.00260558251066372,0.00114441433893697,0.000627020977751191,0.00667051985084656,0.00209532951388931,0.00174416515773602,0.00108496933685632,0.00965552892673628,0.00429802630535764,0.00134764823412248,0.000846217961345178,0.00998395233670162,0.000550197648713299,0,0.00529383281128598,0.0027342896459371,0.00497298030131577,0.00201642813197967,0.00259910589452438,0.00175694677438787,0.000161956549529922,0.00796144372341886,0.0128987144250759,0.00802531796173698,0.000214299471987256,0.00216299363047622,0.000402517131102036,0.00422780610716661,0.00480483841177545,0.00499832848969035,0.00520275498980218,0.00370571766751331,0.00270829184761376,0.00323151280149968,0.0012969314842801,0.00289219015784147,0.00293655863446226,0.000624697273586686,0.00188223754751788,9.01764483628044e-05,0.00233876957471399,0.00294647435470967,0.0027119252898749,0.00513478062563814,0.00287283593110867,0.00236095796492478,0.00199932281810633,0.00167084524443411,0.00437575568797889,0.000822509386764087,0.0051147628331816,0.00526414011042309,0.0101551946219451,0.00271643372410826,0.00275460872765108,0.00335339478994837,0.00370361964642898,0.00272979962253559,0.00619234991046095,0.00638220589550064,0.00865518452504738,0.00080088351064661,0,0.00330243618965196,0.00559604757635955,0.00757004219191271,0.00151013132417404,0.000301351218329798,0.00171345566307793,0.00677993839020221,0.000776909317048303,0.00355687444823074,0.000448525550012326,0.00201243192355913,0.00150725879616133,0.00138066217178991,0.000178025844979808,0,0.00208359811502757,0.00026754890331345,0.00488650233394505,0.00770691590167543,0.00384656434890201,0.00277890362834522,0.0050497449992188,0,0.00273927670201794,0.00158416842685164,0.00276922749830804,0.00463978861444988,0.00377169248256374,0.000145621117314818,0.0040584845566776,0.00241931979074848
